id,academic_degree,accommodation_capability,accommodation_type,additional_premium,additional_requirements,bonus_type,measure_type,busy_type,career_perspective,change_time,code_external_system,code_profession,code_professional_sphere,company_code,contact_person,contact_source,data_ids,date_create,date_modify,deleted,education,education_speciality,foreign_workers_capability,metro_ids,is_mobility_program,is_moderated,is_uzbekistan_recruitment,is_quoted,need_medcard,oknpo_code,okso_code,original_source_type,other_vacancy_benefit,position_requirements,position_responsibilities,publication_period,published_date,regionName,regionNameTerm,company_business_size,required_certificates,required_drive_license,required_experience,retraining_capability,retraining_condition,retraining_grant,retraining_grant_value,salary,salary_min,salary_max,schedule_type,social_protected_ids,source_type,state_region_code,status,transport_compensation,vacancy_address_additional_info,vacancy_address,vacancy_address_code,vacancy_address_house,vacancy_address_latitude,vacancy_address_longitude,vacancy_benefit_ids,vacancy_name,visibility,work_places,professionalSphereName,federalDistrictCode,industryBranchName,contactList,company_name,full_company_name,company_inn,company,languageKnowledge,hardSkills,softSkills
46f14415-0b50-11ee-aafb-05dc90903fb8,,False,,,,,,Полная занятость,False,2023-09-01T08:57:11+0300,,198616.0,Agricultural,ad178720-84da-11ec-a92f-57fc951f3846,Петрова Ольга Александровна,,"[""46f14410-0b50-11ee-aafb-05dc90903fb8"",""46f14411-0b50-11ee-aafb-05dc90903fb8"",""46f14412-0b50-11ee-aafb-05dc90903fb8"",""46f14413-0b50-11ee-aafb-05dc90903fb8"",""46f14414-0b50-11ee-aafb-05dc90903fb8""]",2023-06-15T10:43:11+0300,2023-11-14T11:31:55+0300,False,Не указано,,,,,True,False,False,,,,COMPANY,"<p>Доставка к месту работы, бесплатный обед, премия по итогам работы за год.</p>","<p>Обладать знаниями основ электронники, электротехники, устройств электроприборов а также внимательность, аккуратность, осторожность, дисциплинированность.</p>","<p>1.Обеспечивает бесперебойную работу, правильную эксплуатацию, ремонт и модернизацию энергетического оборудования, электрических и тепловых сетей, воздухопроводов и газопроводов.</p> <p>2. Определяет потребность производства в топливно-энергетических ресурсах, готовит необходимые обоснования технического перевооружения, развития энергохозяйства, реконструкции и модернизации систем энергоснабжения.</p> <p>3. Составляет заявки на приобретение оборудования, материалов, запасных частей, необходимых для эксплуатации энергохозяйства, выполняет расчеты с необходимыми обоснованиями мероприятий по экономии энергоресурсов, потребности подразделений Организации в электрической, тепловой и других видах энергии, участвует в разработке норм их расхода, режима работы подразделений Организации исходя из их потребностей в энергии.</p>",0.0,2023-11-14T11:31:55+0300,Тамбовская область,,SMALL,,[],3.0,,,нет стипендии,,от 28000,28000.0,28000.0,Полный рабочий день,,Работодатель,6800000000000.0,ACCEPTED,,,"Тамбовская область, Рассказовский район, Никольское село, Первомайская улица, 46А",6.80170000280006e+16,46А,52.696853,42.196492,,Электромонтер по ремонту и  обслуживанию электрооборудования,VISIBLE_TO_ALL,1,"Сельское хозяйство, экология, ветеринария",1.0,,,,"Общество с ограниченной ответственностью ""АгроГард-Тамбов""",6815006083.0,"{""companycode"":""ad178720-84da-11ec-a92f-57fc951f3846"",""email"":""o.petrova@agrogard.com"",""hr-agency"":false,""inn"":""6815006083"",""kpp"":""681501001"",""name"":""Общество с ограниченной ответственностью \""АгроГард-Тамбов\"""",""ogrn"":""1126828000375"",""phone"":""+7(47531)63460"",""url"":""https://trudvsem.ru/company/ad178720-84da-11ec-a92f-57fc951f3846""}",[],[],[]
46e56be5-ddab-11ed-b66a-05dc90903fb8,,False,,,"<p><b>ДЕНЕЖНОЕ ДОВОЛЬСТВИЕ:</b></p> <p><b>&nbsp;</b>1. В ЗОНЕ СПЕЦИАЛЬНОЙ ВОЕННОЙ ОПЕРАЦИИ:</p> <p>&nbsp;- от 210 до 270 тыс. рублей в месяц (в зависимости от воинского звания, должности и выслуги лет).</p> <p>- от 50 тыс. руб. до 1 млн. руб. (за уничтожение или захват вооружения и военной техники противника).</p> <p>- 8 тыс. руб. ежедневно. (за участие в активных наступательных действиях).</p> <p>- 50 тыс. руб. (за каждый километр продвижения в составе штурмовых отрядов).</p> <p>&nbsp;2. В УЧЕБНОМ ЦЕНТРЕ:</p> <p>&nbsp;- от 40 до 60 тыс. руб. в месяц (в зависимости от воинского звания, должности и выслуги лет).</p> <p>- 195 тыс. рублей единовременно (при заключении контракта на срок от года и более).</p> <p>- от 100 тыс. руб. единовременно (региональная денежная выплата).</p> <p><b>СОЦИАЛЬНЫЕ ГАРАНТИИ:</b></p> <p>&nbsp;- Жилищное обеспечение.</p> <p>- Ежегодный основной отпуск от 30 до 60 суток в зависимости от выслуги лет и региона прохождения военной службы.</p> <p>- Бесплатное медицинское обеспечение.</p> <p>- Бесплатный проезд к новому месту службы, на лечение, в отпуск из ряда удаленных регионов России, на избранное место жительства при увольнении с военной службы.</p> <p>- Право на пенсионное обеспечение после 20 лет военной службы.</p> <p>&nbsp;<b>ДОПОЛНИТЕЛЬНЫЕ ЛЬГОТЫ ДЛЯ УЧАСТНИКОВ СПЕЦИАЛЬНОЙ ВОЕННОЙ ОПЕРАЦИИ.</b></p> <p>- Статус ветерана боевых действий и соответствующие льготы.</p> <p>- Кредитные и налоговые каникулы.</p> <p>- Бюджетные места для обучения детей в ВУЗ.</p> <p>- Бесплатный отдых детей в летних оздоровительных лагерях.</p> <p>- Страховые выплаты при ранении (травме) и гибели.</p> <p>- Социальная программа реабилитации и адаптации (трудоустройства и предоставление жилья).</p> <p>- Дополнительные льготы и гарантии субъекта Российской Федерации.</p> <p>Горячая линия &laquo;117&raquo;</p> <p>Сайт: &laquo;службапоконтракту.рф&raquo;</p>",,,Полная занятость,False,2023-11-14T08:44:28+0300,,265416.0,StateServices,25962960-0e50-11e7-80b6-4376a32b3f45,Пункт отбора на военную службу по контракту,,"[""46e56be4-ddab-11ed-b66a-05dc90903fb8"",""49e70845-d2d8-11ed-aab5-91f5d381286a"",""46e56be1-ddab-11ed-b66a-05dc90903fb8"",""46e56be0-ddab-11ed-b66a-05dc90903fb8"",""46e56be3-ddab-11ed-b66a-05dc90903fb8"",""46e56be2-ddab-11ed-b66a-05dc90903fb8""]",2023-04-18T08:38:41+0300,2023-11-14T13:03:16+0300,False,Не указано,,,,,True,False,False,,,,COMPANY,,<p><b>ТРЕБОВАНИЯ:</b></p> <p>&nbsp;Возраст от 18 лет</p> <p>- Годен по состоянию здоровья.</p>,<p>Военная служба по контракту.</p> <p></p>,0.0,2023-11-14T13:03:16+0300,Пермский край,,MICRO,,[],0.0,,,нет стипендии,,от 210000,210000.0,270000.0,Полный рабочий день,,Работодатель,5900000000000.0,ACCEPTED,,,"Пермский край, Город Чайковский, Промышленная улица, 2",5.90000120000086e+16,2,56.773819,54.13344,,Военная служба по контракту,VISIBLE_TO_ALL,100,"Государственная служба, некоммерческие организации",4.0,,,,Пункт отбора на военную службу по контракту (2 разряда) г. Пермь,5904241270.0,"{""companycode"":""25962960-0e50-11e7-80b6-4376a32b3f45"",""email"":""povsk-perm@mail.ru"",""hr-agency"":false,""inn"":""5904241270"",""kpp"":""590401001"",""name"":""Пункт отбора на военную службу по контракту г. Пермь"",""ogrn"":""1105015001189"",""phone"":""+7(843)2358023"",""url"":""https://trudvsem.ru/company/25962960-0e50-11e7-80b6-4376a32b3f45""}","[{""code_language"":""Русский"",""id_owner"":""46e56be5-ddab-11ed-b66a-05dc90903fb8"",""level"":""Базовый"",""type"":""LanguageKnowledge""}]",[],[]
46befca5-5da6-11ee-a343-a9b9135e650a,,False,,,,,,Полная занятость,False,2023-09-28T05:26:13+0300,,127593.0,InformationTechnology,bc9a76e0-622e-11ec-9c40-57fc951f3846,Опишняк Оюна Борисовна,,"[""46befca0-5da6-11ee-a343-a9b9135e650a"",""46befca1-5da6-11ee-a343-a9b9135e650a"",""46befca2-5da6-11ee-a343-a9b9135e650a"",""46befca3-5da6-11ee-a343-a9b9135e650a"",""46befca4-5da6-11ee-a343-a9b9135e650a""]",2023-09-28T05:25:22+0300,2023-11-14T04:41:48+0300,False,Не указано,,,,,True,False,False,,,,COMPANY,,,,0.0,2023-11-14T04:41:48+0300,Республика Бурятия,,SMALL,,[],0.0,,,нет стипендии,,от 24370,24370.0,24370.0,Полный рабочий день,,Работодатель,300000000000.0,ACCEPTED,,"671289, Бурятия Респ, Баргузинский р-н, Баргузин с, Красноармейская ул, дом № 18","Республика Бурятия, Баргузинский район, Баргузин село, дом: Д. 2А;",302200000100.0,дом: Д. 2А;,53.616427,109.62986,,Кладовщик,VISIBLE_TO_ALL,1,"Информационные технологии, телекоммуникации, связь",6.0,,,,УФПС РЕСПУБЛИКИ БУРЯТИЯ,7724490000.0,"{""companycode"":""bc9a76e0-622e-11ec-9c40-57fc951f3846"",""email"":""admin_zakupki@russianpost.ru"",""hr-agency"":false,""inn"":""7724490000"",""kpp"":""032643001"",""name"":""УФПС РЕСПУБЛИКИ БУРЯТИЯ"",""ogrn"":""1197746000000"",""phone"":""+7(495)9562067"",""url"":""https://trudvsem.ru/company/bc9a76e0-622e-11ec-9c40-57fc951f3846""}",[],[],[]
469d0e95-82ba-11ee-8ffb-d549be31d974,,False,,,,,,Полная занятость,False,2023-11-14T09:51:45+0300,,143882.0,Communal,1026001343840,Валенкова Елена Михайловна,,"[""469d0e90-82ba-11ee-8ffb-d549be31d974"",""469d0e91-82ba-11ee-8ffb-d549be31d974"",""469d0e92-82ba-11ee-8ffb-d549be31d974"",""469d0e93-82ba-11ee-8ffb-d549be31d974"",""469d0e94-82ba-11ee-8ffb-d549be31d974""]",2023-11-14T09:51:45+0300,2023-11-14T15:10:39+0300,False,Не указано,,,,,True,False,False,,,,COMPANY,,"<p>дисциплинированность, пунктуальность, ответсвенность</p>","<p>Выполнение&nbsp; работ&nbsp; по обслуживанию экваватора,&nbsp;&nbsp; перемещшкение грузов, копка трасс и т.д согласно должностной инструкции</p>",0.0,2023-11-14T15:10:39+0300,Псковская область,,SMALL,,"[""C""]",0.0,True,,нет стипендии,,от 23000,23000.0,0.0,Полный рабочий день,,Работодатель,6000000000000.0,ACCEPTED,,,"Псковская область, Локнянский район, Локня рабочий поселок, Советская улица, дом: Д.9;",6.00090000010011e+16,дом: Д.9;,56.82571,30.152168,,Машинист экскаватора,VISIBLE_TO_ALL,1,"ЖКХ, эксплуатация",2.0,,,,"МУНИЦИПАЛЬНОЕ  УНИТАРНОЕ  ПРЕДПРИЯТИЕ  ""ЛОКНЯНСКОЕ  ЖИЛИЩНО-КОММУНАЛЬНОЕ  ХОЗЯЙСТВО""  МУНИЦИПАЛЬНОГО  ОБРАЗОВАНИЯ  ""ЛОКНЯНСКИЙ  РАЙОН""",6008002667.0,"{""companycode"":""1026001343840"",""email"":""loknyagkh@mail.ru"",""hr-agency"":false,""inn"":""6008002667"",""kpp"":""600801001"",""name"":""МУП  \""ЛОКНЯНСКОЕ  ЖКХ\"""",""ogrn"":""1026001343840"",""phone"":""+7(81139)21060"",""url"":""https://trudvsem.ru/company/1026001343840""}",[],[],[]
4686c985-5a77-11ed-aec6-17f530626801,,False,,,,,,Полная занятость,False,2022-11-02T09:26:24+0300,,269991.0,Industry,1186658013233,Новоселова Наталья Геннадьевна,,"[""4686c980-5a77-11ed-aec6-17f530626801"",""4686c981-5a77-11ed-aec6-17f530626801"",""4686c982-5a77-11ed-aec6-17f530626801"",""4686c983-5a77-11ed-aec6-17f530626801"",""4686c984-5a77-11ed-aec6-17f530626801""]",2022-11-02T09:26:24+0300,2023-11-08T09:38:06+0300,False,Среднее,,,,,True,False,False,,,,COMPANY,,"<p>Среднее полное образование, знание ПК, умение работать с документами</p>","<p>Выполнение входного контроля трубной заготовки, поступающей на предприятие</p> <p>Выполнение испытаний физико-химических свойств образцов в рамках производственной и претензионной деятельности, ведение записей испытаний</p> <p></p>",0.0,2023-11-08T09:38:06+0300,Свердловская область,,SMALL,,[],0.0,,,нет стипендии,,от 23000,23000.0,35000.0,Полный рабочий день,,Работодатель,6600000000000.0,ACCEPTED,,,"Свердловская область, дом: ДОМ 47;корпус: КОРПУС 1;",6.6016001000007e+16,дом: ДОМ 47;корпус: КОРПУС 1;,57.485695,60.214918,,техник-лаборант,VISIBLE_TO_ALL,1,Производство,5.0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОЛОГИЯ БУРЕНИЯ""",6682014011.0,"{""companycode"":""1186658013233"",""email"":""ddv@hilong.ru"",""hr-agency"":false,""inn"":""6682014011"",""kpp"":""668201001"",""name"":""ООО \""ТЕХНОЛОГИЯ БУРЕНИЯ\"""",""ogrn"":""1186658013233"",""phone"":""+7(343)3440291"",""url"":""https://trudvsem.ru/company/1186658013233""}",[],[],[]
4682ac25-82e3-11ee-8ffb-d549be31d974,,False,,,,,,Полная занятость,False,2023-11-14T14:45:14+0300,,265416.0,StateServices,1595ff30-a300-11e9-8710-ef76bd2a03c1,Якушева Наталья Александровна,,"[""4682ac20-82e3-11ee-8ffb-d549be31d974"",""4682ac21-82e3-11ee-8ffb-d549be31d974"",""4682ac22-82e3-11ee-8ffb-d549be31d974"",""4682ac23-82e3-11ee-8ffb-d549be31d974"",""4682ac24-82e3-11ee-8ffb-d549be31d974""]",2023-11-14T14:45:14+0300,2023-11-14T16:55:07+0300,False,Высшее,Экология,,,,True,False,False,,,20801.0,COMPANY,,"<p>высшее медицинское, ветеринарное, биологическое, экологическое, юридическое,&nbsp; управленческое образование</p> <p>коммуникабельность, дисциплинированность</p> <p>знание компьютера</p>","<p>осуществление санитарно-эпидемиологического надзора по разделу ""Детство""</p>",0.0,2023-11-14T16:55:07+0300,Тверская область,,SMALL,,[],0.0,,,нет стипендии,,от 25000,25000.0,30000.0,Ненормированный рабочий день,,Работодатель,6900000000000.0,ACCEPTED,,,"Тверская область, Город Ржев, Грацинского улица, дом 27",6.90000030000018e+16,дом 27,56.258668,34.335191,,специалист-эксперт территориального отдела Управления Роспотребнадзора по Тверской области в г. Ржеве,VISIBLE_TO_ALL,1,"Государственная служба, некоммерческие организации",1.0,,,,УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА ПО ТВЕРСКОЙ ОБЛАСТИ,6901072330.0,"{""companycode"":""1595ff30-a300-11e9-8710-ef76bd2a03c1"",""email"":""info@69.rospotrebnadzor.ru"",""hr-agency"":false,""inn"":""6901072330"",""kpp"":""695001001"",""name"":""УПРАВЛЕНИЕ РОСПОТРЕБНАДЗОРА ПО ТВЕРСКОЙ ОБЛАСТИ"",""ogrn"":""1056900028437"",""phone"":""+7(4822)342211"",""url"":""https://trudvsem.ru/company/1595ff30-a300-11e9-8710-ef76bd2a03c1""}",[],[],[]
466e0f55-a21e-11ed-aed2-3b672a2bc095,,False,,30.0,"<p>Дополнительно к окладу предусмотрена квартальная премия, компенсация за пистание, корпоративный транспорт, ДМС</p>",QUARTERLY,PERCENT,Полная занятость,False,2023-11-14T14:04:47+0300,,117680.0,Industry,1117746339369,Гордиенко Татьяна Александровна,,"[""466e0f50-a21e-11ed-aed2-3b672a2bc095"",""466e0f51-a21e-11ed-aed2-3b672a2bc095"",""466e0f52-a21e-11ed-aed2-3b672a2bc095"",""466e0f53-a21e-11ed-aed2-3b672a2bc095"",""466e0f54-a21e-11ed-aed2-3b672a2bc095""]",2023-02-01T13:50:43+0300,2023-11-14T15:47:35+0300,False,Среднее профессиональное,,,,,True,False,False,True,,,COMPANY,"<p>Дополнительно к окладу предусмотрена квартальная премия, компенсация за пистание, корпоративный транспорт, ДМС</p>","<p><!-- [if !supportLists]-->&middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->Средне-специальное (техникум) образование</p> <p><!-- [if !supportLists]-->&middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->обучаемость, стрессоустойчивость, исполнительность, внимательность, пунктуальность</p>",<p><!-- [if !supportLists]-->&middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->Подготовка чистых помещений к работе</p> <p><!-- [if !supportLists]-->&middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->Выполнение требований по проходу и поведению в чистых помещениях</p> <p><!-- [if !supportLists]-->&middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->Взвешивание исходного сырья</p> <p><!-- [if !supportLists]-->&middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->Заполнение внутренней документации</p> <p><!-- [if !supportLists]-->&middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <!--[endif]-->Выполнение поручений руководителя</p>,0.0,2023-11-14T15:47:35+0300,Кировская область,,SMALL,,[],0.0,,,нет стипендии,,от 31800,31800.0,0.0,Полный рабочий день,,Работодатель,4300000000000.0,ACCEPTED,,,"Кировская область, Оричевский район, сдт Лёвинцы территория",4.30250000000037e+16,,58.413532,49.293201,,Оператор развеса сырья,VISIBLE_TO_ALL,2,Производство,4.0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАНОЛЕК""",7701917006.0,"{""companycode"":""1117746339369"",""email"":""info@nanolek.ru"",""hr-agency"":false,""inn"":""7701917006"",""kpp"":""770701001"",""name"":""ООО \""НАНОЛЕК\"""",""ogrn"":""1117746339369"",""phone"":""+7(495)6482687"",""url"":""https://trudvsem.ru/company/1117746339369""}",[],[],[]
465bd2d5-6bf0-11ee-9bd8-1f3aadc834d0,,False,,,,,,Полная занятость,False,2023-10-18T14:31:43+0300,,279315.0,Jurisprudence,1208900000341,Татьяна Владимировна Казакова,,"[""465bd2d0-6bf0-11ee-9bd8-1f3aadc834d0"",""465bd2d1-6bf0-11ee-9bd8-1f3aadc834d0"",""465bd2d2-6bf0-11ee-9bd8-1f3aadc834d0"",""465bd2d3-6bf0-11ee-9bd8-1f3aadc834d0"",""465bd2d4-6bf0-11ee-9bd8-1f3aadc834d0""]",2023-10-16T09:50:21+0300,2023-11-12T08:16:45+0300,False,Высшее,Юриспруденция,,,,True,False,True,,,50402.0,COMPANY,,<ul> <li>Основы документооборота</li> <li>Основы делового этикета</li> <li>Применять информационные технологии в профессиональной сфере</li> <li>Разрабатывать сценарии развития ситуации</li> <li>Работать с большими объемами данных</li> <li>Разрабатывать необходимую документацию для участия в переговорах</li> </ul>,<ul> <li>Анализ затрат на взыскание задолженности по конкретным реестрам долгов</li> <li>Взаимодействие с представителем заказчика по текущему сопровождению реестров</li> </ul>,0.0,2023-11-12T08:16:45+0300,Ямало-Ненецкий автономный округ,,SMALL,,[],3.0,,,нет стипендии,,от 50000,50000.0,0.0,Полный рабочий день,,Работодатель,8900000000000.0,ACCEPTED,,,"Ямало-Ненецкий автономный округ, Город Надым, Ямальская улица, 10",8.90000050000042e+16,10,65.539715,72.521262,,Юрист,VISIBLE_TO_ALL,1,Юриспруденция,5.0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮРТИМ""",8903036637.0,"{""companycode"":""1208900000341"",""email"":""yrtim.ndm@mail.ru"",""hr-agency"":false,""inn"":""8903036637"",""kpp"":""890301001"",""name"":""ООО \""ЮРТИМ\"""",""ogrn"":""1208900000341"",""phone"":""+7(3499)502241"",""url"":""https://trudvsem.ru/company/1208900000341""}",[],[],[]
46374735-6416-11ee-b5c1-e7d0d2cf29b1,,False,,,"<p><strong>Условия:</strong></p> <ul> <li>Высокая заработная плата</li> <li>График работы 2/2 (дневные и ночные смены);</li> <li>Смены с 8:00 до 20:00 и с 20:00 до 8:00;</li> <li>Выплата заработной платы два раза в месяц без задержек;</li> <li>Официальное трудоустройство с первого рабочего дня; столовая; доплата за стаж;</li> <li>Бесплатная развозка от/до: из Санкт-Петербурга (м. Большевиков), из Всеволожска, из мкр. Южный;</li> <li>Дружный коллектив.</li> </ul>",,,Полная занятость,False,2023-10-06T10:02:12+0300,,149963.0,Industry,1104703004207,Агафонов Петр Сергеевич,,"[""46374730-6416-11ee-b5c1-e7d0d2cf29b1"",""46374731-6416-11ee-b5c1-e7d0d2cf29b1"",""46374732-6416-11ee-b5c1-e7d0d2cf29b1"",""46374733-6416-11ee-b5c1-e7d0d2cf29b1"",""46374734-6416-11ee-b5c1-e7d0d2cf29b1""]",2023-10-06T10:02:12+0300,2023-11-14T11:02:22+0300,False,Не указано,,,,,True,False,False,,,,COMPANY,,"<ul> <li> <p>Готовность к обучению, обучаемость;</p> </li> <li> <p>Способность к планированию работы, инициативность исполнительность;</p> </li> </ul>","<p>Российская производственная компания ООО ""Аспломб Технолоджи"", работающая на рынке защитных технологий и пломбирующих устройств более 20 лет в связи с открытием новой линии приглашает на работу Оператора автоматической линии</p> <p><strong>Обязанности:</strong></p> <ul> <li>запуск, наладка, обслуживание линии сборки;</li> <li>обеспечение качества и контроля продукции;</li> <li>работа на сложной автоматической линии;</li> <li>ведение документации по отчетности.</li> </ul> <p></p> <p></p>",0.0,2023-11-14T11:02:22+0300,Ленинградская область,,SMALL,,[],0.0,,,нет стипендии,,от 70000,70000.0,0.0,Полный рабочий день,,Работодатель,4700000000000.0,ACCEPTED,,,"Ленинградская область, Всеволожский район, Рахья городской поселок, Гладкинская улица, дом: ДОМ 19А;",4.70050001080003e+16,дом: ДОМ 19А;,60.089315,30.833998,,наладчик пакетоделательных машин,VISIBLE_TO_ALL,2,Производство,2.0,,,,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСПЛОМБ ТЕХНОЛОДЖИ""",4703119060.0,"{""companycode"":""1104703004207"",""email"":""tender@aceplomb.ru"",""hr-agency"":false,""inn"":""4703119060"",""kpp"":""470301001"",""name"":""ООО \""АСПЛОМБ ТЕХНОЛОДЖИ\"""",""ogrn"":""1104703004207"",""phone"":""+7(812)3375127"",""url"":""https://trudvsem.ru/company/1104703004207""}",[],[],[]
46342095-822b-11ee-b2cf-cb26dff57dd7,,False,,10.0,,MONTHLY,PERCENT,Полная занятость,False,2023-11-14T09:53:34+0300,,265416.0,Transport,1206600021847,Ганштейн Никита Андреевич,,"[""46342092-822b-11ee-b2cf-cb26dff57dd7"",""46342093-822b-11ee-b2cf-cb26dff57dd7"",""46342090-822b-11ee-b2cf-cb26dff57dd7"",""46342091-822b-11ee-b2cf-cb26dff57dd7"",""46342094-822b-11ee-b2cf-cb26dff57dd7""]",2023-11-13T16:48:06+0300,2023-11-14T12:07:42+0300,False,Основное общее,,,,,True,False,False,,,,COMPANY,,"<p>Можно без опыта, обучаемость</p>",<p>Уборка и мойка грузовых и легковых автомобилей</p>,0.0,2023-11-14T12:07:42+0300,Свердловская область,,SMALL,,[],0.0,,,нет стипендии,,от 20000,20000.0,0.0,Сменный график,"Беженцы; лица, получившие временное убежище; вынужденные переселенцы,Лица, освобождаемые из мест лишения свободы,Несовершеннолетние работники,Работники, имеющие детей-инвалидов",Работодатель,6600000000000.0,ACCEPTED,,,"Свердловская область, Город Асбест, Чапаева улица, 1",6.6000002000009e+16,1,56.994798,61.463603,,Мойщик автомобилей,VISIBLE_TO_ALL,5,"Транспорт, автобизнес, логистика, склад, ВЭД",5.0,,,,Общество с ограниченной ответственностью Центр энергетики ремонта и строительства,6683017103.0,"{""companycode"":""1206600021847"",""hr-agency"":false,""inn"":""6683017103"",""name"":""ООО ЦЕНТР ЭНЕРГЕТИКИ РЕМОНТА И СТРОИТЕЛЬСТВА"",""ogrn"":""1206600021847"",""phone"":""+7(922) 292-28-22"",""url"":""https://trudvsem.ru/company/1206600021847""}",[],[],[]
45eb98f5-81f6-11ee-97fd-8da138d7c1b3,,False,,,,,,Полная занятость,False,2023-11-13T10:28:43+0300,,183339.0,Agricultural,1025100507453,Бабяк Лидия Аркадьевна,,"[""45eb98f0-81f6-11ee-97fd-8da138d7c1b3"",""45eb98f1-81f6-11ee-97fd-8da138d7c1b3"",""45eb98f2-81f6-11ee-97fd-8da138d7c1b3"",""45eb98f3-81f6-11ee-97fd-8da138d7c1b3"",""45eb98f4-81f6-11ee-97fd-8da138d7c1b3""]",2023-11-13T10:28:43+0300,2023-11-13T10:30:14+0300,False,Среднее профессиональное,,,,,True,False,False,,,,COMPANY,,"<p>Дисциплинированность,ответственность.</p>","<p></p> <ul> <li>Обеспечение производства сварной продукции в установленные сроки, требуемого качества, определенной номенклатуры и в заданном объеме</li> <li></li> </ul>",0.0,2023-11-13T10:30:14+0300,Мурманская область,,SMALL,,[],0.0,,,нет стипендии,,от 60000,60000.0,60000.0,Полный рабочий день,,Работодатель,5100000000000.0,ACCEPTED,,,"Мурманская область, Город Апатиты, Кирова улица, дом: ДОМ 18А;",5.10000020000013e+16,дом: ДОМ 18А;,67.567107,33.3523,,Сварщик газовой сварки,VISIBLE_TO_ALL,1,"Сельское хозяйство, экология, ветеринария",2.0,,,,"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО АГРОФИРМА ""ИНДУСТРИЯ""",5101360055.0,"{""companycode"":""1025100507453"",""email"":""ind-agrofirma@yandex.ru"",""hr-agency"":false,""inn"":""5101360055"",""kpp"":""511801001"",""name"":""ОАО АГРОФИРМА \""ИНДУСТРИЯ\"""",""ogrn"":""1025100507453"",""phone"":""+7(81555)72011"",""url"":""https://trudvsem.ru/company/1025100507453""}",[],[],[]
45d8c1f5-5d0f-11ee-97aa-e7d0d2cf29b1,,False,,,<p>Требуется справка об отсутствии судимости</p>,,,Полная занятость,False,2023-09-27T11:24:27+0300,,192624.0,Education,1025500519626,Козлей Наталья Юрьевна,,"[""45d8c1f4-5d0f-11ee-97aa-e7d0d2cf29b1"",""45d8c1f1-5d0f-11ee-97aa-e7d0d2cf29b1"",""45d8c1f0-5d0f-11ee-97aa-e7d0d2cf29b1"",""45d8c1f3-5d0f-11ee-97aa-e7d0d2cf29b1"",""45d8c1f2-5d0f-11ee-97aa-e7d0d2cf29b1""]",2023-09-27T11:24:27+0300,2023-11-14T13:26:36+0300,False,Не указано,,,,,True,False,False,True,,,COMPANY,<p>Социальный пакет</p>,<p>Исполнительность;</p> <p>Ответственность;</p> <p>Дисциплинированность.</p>,<p>Согласно должностной инструкции</p>,0.0,2023-11-14T13:26:36+0300,Омская область,,MICRO,,[],0.0,,,нет стипендии,,от 18679,18679.0,0.0,Полный рабочий день,,Работодатель,5500000000000.0,ACCEPTED,,,"Омская область, Город Омск, Мира проспект, дом: 2;корпус: КОРПУС 1;",5.50000010000739e+16,дом: 2;корпус: КОРПУС 1;,55.021787,73.307055,,Дворник,VISIBLE_TO_ALL,1,"Образование, наука",6.0,,,,"БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА ОМСКА ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 18 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ""",5502033778.0,"{""companycode"":""1025500519626"",""email"":""omsk_moy18@mail.ru"",""hr-agency"":false,""inn"":""5502033778"",""kpp"":""550101001"",""name"":""БОУ Г. ОМСКА \""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 18 С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ\"""",""ogrn"":""1025500519626"",""phone"":""+7(3812)902804"",""url"":""https://trudvsem.ru/company/1025500519626""}",[],[],[]
